Season,TeamA,TeamB,Target,Elo_diff,AdjNetRtg_diff,Last5NetRtg_diff,Last10NetRtg_diff,TrendNetRtg_diff,NetRtg_diff,NetRtgStd_diff,NetRtgConf_diff,GamesPlayed_diff,eFG_diff,TS_diff,OREB_rate_diff,DREB_rate_diff,TO_rate_diff,AST_TO_diff,RoadPerformanceGap_diff,QualityWins_diff,SeedNum_diff,SeedPower_diff,ConferenceElo_diff,OppElo_diff,OppNetRtg_diff,ConfTourneyWins_diff,ProgramTourneyEff_diff,WinPct_diff,MarginAvg_diff,MarginStd_diff,CloseWinPct_diff,HomeWinPct_diff,AwayWinPct_diff,NeutralWinPct_diff,ESPNRank_diff,ESPNVotes_diff,FTERank_diff,FTERating_diff,WinPctStd3_diff,CoachTenureYears_diff,CoachIsVacant_diff,CoachIsInterim_diff,H2HGames,H2HWinPct,H2HMargin,ClassicUpsetSeed,SeedMatchupUpsetRate,NetRtgVsSeed,ESPNSeedResidualDiff,SeedResidualInteraction,FTESeedResidualDiff,FTESeedResidualInteraction
1998,3104,3422,1,-94.34451695541406,,,,,,,,,,,,,,,,0.0,-13.0,0.43333333333333335,166.6321084134354,115.27420433832913,,,,-0.0037037037037037646,7.322222222222223,0.5987110844856254,-0.5,0.12857142857142856,-0.08333333333333337,,,,,,-0.053631937982235575,,,,0,,,0,0.0,,,,,
1998,3422,3104,0,94.34451695541406,,,,,,,,,,,,,,,,0.0,13.0,-0.43333333333333335,-166.6321084134354,-115.27420433832913,,,,0.0037037037037037646,-7.322222222222223,-0.5987110844856254,0.5,-0.12857142857142856,0.08333333333333337,,,,,,0.053631937982235575,,,,0,,,0,0.0,,,,,
1998,3112,3365,1,51.23594471436377,,,,,,,,,,,,,,,,0.0,-11.0,0.26190476190476186,6.683683063835133,67.42301824871242,,,,-0.007936507936507908,-5.414021164021166,-3.997198357973403,0.5714285714285714,0.038596491228070184,0.02777777777777779,,,,,,-0.011498203938143492,,,,0,,,0,0.0,,,,,
1998,3365,3112,0,-51.23594471436377,,,,,,,,,,,,,,,,0.0,11.0,-0.26190476190476186,-6.683683063835133,-67.42301824871242,,,,0.007936507936507908,5.414021164021166,3.997198357973403,-0.5714285714285714,-0.038596491228070184,-0.02777777777777779,,,,,,0.011498203938143492,,,,0,,,0,0.0,,,,,
1998,3163,3193,1,77.83618315517037,,,,,,,,,,,,,,,,0.0,-13.0,0.43333333333333335,113.73428025760359,152.02593273388788,,,,0.2232142857142857,19.80357142857143,2.8978554191712753,-0.08333333333333337,0.1875,0.2628205128205128,,,,,,-0.24416704092731184,,,,0,,,0,0.0,,,,,
1998,3193,3163,0,-77.83618315517037,,,,,,,,,,,,,,,,0.0,13.0,-0.43333333333333335,-113.73428025760359,-152.02593273388788,,,,-0.2232142857142857,-19.80357142857143,-2.8978554191712753,0.08333333333333337,-0.1875,-0.2628205128205128,,,,,,0.24416704092731184,,,,0,,,0,0.0,,,,,
1998,3198,3266,1,155.78130936620755,,,,,,,,,,,,,,,,0.0,-3.0,0.042857142857142844,-77.38813819335337,-49.52086135520676,,,,0.1962864721485411,15.56498673740053,-0.3875222430452485,0.16666666666666663,0.19999999999999996,0.18181818181818177,,,,,,-0.1216243215037969,,,,0,,,1,0.3425925925925926,,,,,
1998,3266,3198,0,-155.78130936620755,,,,,,,,,,,,,,,,0.0,3.0,-0.042857142857142844,77.38813819335337,49.52086135520676,,,,-0.1962864721485411,-15.56498673740053,0.3875222430452485,-0.16666666666666663,-0.19999999999999996,-0.18181818181818177,,,,,,0.1216243215037969,,,,0,,,1,0.3425925925925926,,,,,
1998,3203,3208,1,19.705258875694426,,,,,,,,,,,,,,,,0.0,3.0,-0.042857142857142844,-85.96995598925514,-47.560189173952494,,,,0.0,4.9230769230769225,-5.763742586579532,-0.2857142857142857,0.07142857142857151,-0.08333333333333337,,,,,,-0.1069923983687881,,,,0,,,1,0.3425925925925926,,,,,
1998,3208,3203,0,-19.705258875694426,,,,,,,,,,,,,,,,0.0,-3.0,0.042857142857142844,85.96995598925514,47.560189173952494,,,,0.0,-4.9230769230769225,5.763742586579532,0.2857142857142857,-0.07142857142857151,0.08333333333333337,,,,,,0.1069923983687881,,,,0,,,1,0.3425925925925926,,,,,
